Cell_ID	SR_Value	SR_Category
Cell_3938	0.515208188327961	Low
Cell_3939	0.788363010855392	Medium
Cell_3940	0.878439880209044	High
Cell_3941	0.936827029683627	High
Cell_3942	0.530182956950739	Low
Cell_3943	0.610919179394841	Low
Cell_3944	0.707012586062774	Medium
Cell_3945	0.705664814915508	Medium
Cell_3946	0.789695164887235	Medium
Cell_3947	0.970974475727417	High
Cell_3948	0.993799298652448	High
Cell_3949	0.56489892443642	Low
Cell_3950	0.637437490746379	Low
Cell_3951	0.914191410876811	High
Cell_3952	0.995629359502345	High
Cell_3953	0.836600279086269	High
Cell_3954	0.538694532238878	Low
Cell_3955	0.567201702739112	Low
Cell_3956	0.669048389303498	Medium
Cell_3957	0.626054490101524	Low
Cell_3958	0.62541181803681	Low
Cell_3959	0.891633958788589	High
Cell_3960	0.586893165134825	Low
Cell_3961	0.799151957849972	Medium
Cell_3962	0.845791522180662	High
Cell_3963	0.961467799614184	High
Cell_3964	0.844987491960637	High
Cell_3965	0.636829488445073	Low
Cell_3966	0.505472579738125	Low
Cell_3967	0.521609798772261	Low
Cell_3968	0.583948900224641	Low
Cell_3969	0.926320413243957	High
Cell_3970	0.522956673055887	Low
Cell_3971	0.635693818214349	Low
Cell_3972	0.944471475319006	High
Cell_3973	0.773946647299454	Medium
Cell_3974	0.902408794267103	High
Cell_3975	0.978598309331574	High
Cell_3976	0.844872040208429	High
Cell_3977	0.700566787272692	Medium
Cell_3978	0.985520422109403	High
Cell_3979	0.969687929027714	High
Cell_3980	0.759141122922301	Medium
Cell_3981	0.568145088269375	Low
Cell_3982	0.8133679976454	Medium
Cell_3983	0.91132499219384	High
Cell_3984	0.568132677697577	Low
Cell_3985	0.798734094481915	Medium
Cell_3986	0.991482033976354	High
Cell_3987	0.615315324161202	Low
Cell_3988	0.708685193909332	Medium
Cell_3989	0.550135499681346	Low
Cell_3990	0.639255701797083	Low
Cell_3991	0.765273245749995	Medium
Cell_3992	0.657059729099274	Low
Cell_3993	0.800351036363281	Medium
Cell_3994	0.99354900920298	High
Cell_3995	0.804640742950141	Medium
Cell_3996	0.572868661372922	Low
Cell_3997	0.852158230147325	High
Cell_3998	0.839590152027085	High
Cell_3999	0.661291932687163	Low
Cell_4000	0.711657820502296	Medium
Cell_4001	0.652232092455961	Low
Cell_4002	0.916409390978515	High
Cell_4003	0.796823754208162	Medium
Cell_4004	0.903598320670426	High
Cell_4005	0.647025388898328	Low
Cell_4006	0.57054261083249	Low
Cell_4007	0.94431055127643	High
Cell_4008	0.504142502089962	Low
Cell_4009	0.784560326486826	Medium
Cell_4010	0.983775094966404	High
Cell_4011	0.634594381670468	Low
Cell_4012	0.99198003532365	High
Cell_4013	0.517694743815809	Low
Cell_4014	0.628988215234131	Low
Cell_4015	0.629945560707711	Low
Cell_4016	0.974094243836589	High
Cell_4017	0.989811369334348	High
Cell_4018	0.867192431818694	High
Cell_4019	0.64373987831641	Low
Cell_4020	0.704479559208266	Medium
Cell_4021	0.600788824027404	Low
Cell_4022	0.883293179562315	High
Cell_4023	0.871552469907328	High
Cell_4024	0.74923069041688	Medium
Cell_4025	0.835249797790311	High
Cell_4026	0.876231396803632	High
Cell_4027	0.886931459419429	High
Cell_4028	0.8025846502278	Medium
Cell_4029	0.695257871760987	Medium
Cell_4030	0.835528786526993	High
Cell_4031	0.934603905770928	High
Cell_4032	0.718201436568052	Medium
Cell_4033	0.560238172183745	Low
Cell_4034	0.80947667977307	Medium
Cell_4035	0.740254375501536	Medium
Cell_4036	0.961946544819511	High
Cell_4037	0.620336342602968	Low
Cell_4038	0.888240787782706	High
Cell_4039	0.875993944122456	High
Cell_4040	0.838241212419234	High
Cell_4041	0.775859731948003	Medium
Cell_4042	0.79893026559148	Medium
Cell_4043	0.933218790800311	High
Cell_4044	0.747670356300659	Medium
Cell_4045	0.990114482003264	High
Cell_4046	0.534687343635596	Low
Cell_4047	0.777964481967501	Medium
Cell_4048	0.594686762662604	Low
Cell_4049	0.648228740785271	Low
Cell_4050	0.920502060907893	High
Cell_4051	0.602553550619632	Low
Cell_4052	0.791359544848092	Medium
Cell_4053	0.698131099110469	Medium
Cell_4054	0.652785638114437	Low
Cell_4055	0.736127644660883	Medium
Cell_4056	0.871624548919499	High
Cell_4057	0.988401803304441	High
Cell_4058	0.578131925663911	Low
Cell_4059	0.564712905674241	Low
Cell_4060	0.790279651409946	Medium
Cell_4061	0.568574587465264	Low
Cell_4062	0.600998222245835	Low
Cell_4063	0.670824532280676	Medium
Cell_4064	0.632950473343953	Low
Cell_4065	0.860792990773916	High
Cell_4066	0.847745742183179	High
Cell_4067	0.897104363539256	High
Cell_4068	0.637234999332577	Low
Cell_4069	0.590978180989623	Low
Cell_4070	0.731301833526231	Medium
Cell_4071	0.775272538419813	Medium
Cell_4072	0.811358857084997	Medium
Cell_4073	0.741446711937897	Medium
Cell_4074	0.564915487077087	Low
Cell_4075	0.941998403519392	High
Cell_4076	0.995658963918686	High
Cell_4077	0.930982718011364	High
Cell_4078	0.926125358906575	High
Cell_4079	0.688706803601235	Medium
Cell_4080	0.808538249926642	Medium
Cell_4081	0.759171196259558	Medium
Cell_4082	0.518464604974724	Low
Cell_4083	0.871516217244789	High
Cell_4084	0.921214252128266	High
Cell_4085	0.524557658587582	Low
Cell_4086	0.946644603856839	High
Cell_4087	0.68908872641623	Medium
Cell_4088	0.847782150725834	High
Cell_4089	0.858655681251548	High
Cell_4090	0.841262473375537	High
Cell_4091	0.650203178054653	Low
Cell_4092	0.651311591384001	Low
Cell_4093	0.738055199151859	Medium
Cell_4094	0.524241241975687	Low
Cell_4095	0.745809910004027	Medium
Cell_4096	0.794312361860648	Medium
Cell_4097	0.617319664219394	Low
Cell_4098	0.98231912474148	High
Cell_4099	0.579997330205515	Low
Cell_4100	0.787618991918862	Medium
Cell_4101	0.710396106122062	Medium
Cell_4102	0.56121485424228	Low
Cell_4103	0.682142603676766	Medium
Cell_4104	0.999363079783507	High
Cell_4105	0.898943146574311	High
Cell_4106	0.674925755825825	Medium
Cell_4107	0.968488527345471	High
Cell_4108	0.856598689570092	High
Cell_4109	0.74762188422028	Medium
Cell_4110	0.906122680869885	High
Cell_4111	0.827466272399761	Medium
Cell_4112	0.680372940492816	Medium
Cell_4113	0.735965776024386	Medium
Cell_4114	0.799178852816112	Medium
Cell_4115	0.863099915557541	High
Cell_4116	0.677999865496531	Medium
Cell_4117	0.79323922493495	Medium
Cell_4118	0.758301793946885	Medium
Cell_4119	0.79675734473858	Medium
Cell_4120	0.94413479231298	High
Cell_4121	0.933563777944073	High
Cell_4122	0.915600684820674	High
Cell_4123	0.580859055626206	Low
Cell_4124	0.665698872646317	Low
Cell_4125	0.963086227537133	High
Cell_4126	0.962519560591318	High
Cell_4127	0.818248769035563	Medium
Cell_4128	0.896454919711687	High
Cell_4129	0.785873178974725	Medium
Cell_4130	0.519687843159772	Low
Cell_4131	0.643828621949069	Low
Cell_4132	0.740420794230886	Medium
Cell_4133	0.71745687618386	Medium
Cell_4134	0.966234943596646	High
Cell_4135	0.822840292821638	Medium
Cell_4136	0.500414481852204	Low
Cell_4137	0.509761205408722	Low
Cell_4138	0.648487284663133	Low
Cell_4139	0.636873098905198	Low
Cell_4140	0.914735669619404	High
Cell_4141	0.860529711470008	High
Cell_4142	0.840277944225818	High
Cell_4143	0.692097446299158	Medium
Cell_4144	0.592636733548716	Low
Cell_4145	0.605851302738301	Low
Cell_4146	0.851846077363007	High
Cell_4147	0.631243887357414	Low
Cell_4148	0.613174319732934	Low
Cell_4149	0.796593147679232	Medium
Cell_4150	0.57368535362184	Low
Cell_4151	0.52552104939241	Low
Cell_4152	0.506942514679395	Low
Cell_4153	0.904092750162818	High
Cell_4154	0.901282264967449	High
Cell_4155	0.507521911873482	Low
Cell_4156	0.797647359315306	Medium
Cell_4157	0.653681394876912	Low
Cell_4158	0.803055434953421	Medium
Cell_4159	0.607793761184439	Low
Cell_4160	0.973934670328163	High
Cell_4161	0.552952833473682	Low
Cell_4162	0.559745433856733	Low
Cell_4163	0.570268779876642	Low
Cell_4164	0.646427683182992	Low
Cell_4165	0.799368118168786	Medium
Cell_4166	0.604517260799184	Low
Cell_4167	0.726165537489578	Medium
Cell_4168	0.726414719829336	Medium
Cell_4169	0.690881714224815	Medium
Cell_4170	0.993786605773494	High
Cell_4171	0.505074896500446	Low
Cell_4172	0.932743470417336	High
Cell_4173	0.546349138021469	Low
Cell_4174	0.591046235174872	Low
Cell_4175	0.723883091355674	Medium
Cell_4176	0.864545031334274	High
Cell_4177	0.594981161877513	Low
Cell_4178	0.569655714905821	Low
Cell_4179	0.60639631212689	Low
Cell_4180	0.58436411281582	Low
Cell_4181	0.926517668412998	High
Cell_4182	0.870007798424922	High
Cell_4183	0.784845659974962	Medium
Cell_4184	0.927668096264824	High
Cell_4185	0.574139321106486	Low
Cell_4186	0.688728555222042	Medium
Cell_4187	0.659821737324819	Low
Cell_4188	0.514965969254263	Low
Cell_4189	0.693929523113184	Medium
Cell_4190	0.854719512281008	High
Cell_4191	0.624079394037835	Low
Cell_4192	0.823950182064436	Medium
Cell_4193	0.583754760678858	Low
Cell_4194	0.8861963392701	High
Cell_4195	0.739671202842146	Medium
Cell_4196	0.530185127397999	Low
Cell_4197	0.885356152197346	High
Cell_4198	0.93850583024323	High
Cell_4199	0.794865293428302	Medium
Cell_4200	0.804883859236725	Medium
Cell_4201	0.710341401863843	Medium
Cell_4202	0.524257330340333	Low
Cell_4203	0.825462733278982	Medium
Cell_4204	0.750948797678575	Medium
Cell_4205	0.893189262482338	High
Cell_4206	0.773513279156759	Medium
Cell_4207	0.722063479945064	Medium
Cell_4208	0.918898698757403	High
Cell_4209	0.837867486989126	High
Cell_4210	0.52583094604779	Low
Cell_4211	0.562992976862006	Low
Cell_4212	0.913186029298231	High
Cell_4213	0.700714372214861	Medium
Cell_4214	0.752538995584473	Medium
Cell_4215	0.668566891690716	Medium
Cell_4216	0.81192003574688	Medium
Cell_4217	0.78878180985339	Medium
Cell_4218	0.611124025541358	Low
Cell_4219	0.819786846404895	Medium
Cell_4220	0.678372457856312	Medium
Cell_4221	0.725404437980615	Medium
Cell_4222	0.700345909572206	Medium
Cell_4223	0.610887211514637	Low
Cell_4224	0.623937499942258	Low
Cell_4225	0.588129766401835	Low
Cell_4226	0.716153475339524	Medium
Cell_4227	0.804846812039614	Medium
Cell_4228	0.704527360852808	Medium
Cell_4229	0.956291737034917	High
Cell_4230	0.64052442938555	Low
Cell_4231	0.607800624682568	Low
Cell_4232	0.776210079551674	Medium
Cell_4233	0.675096644670703	Medium
Cell_4234	0.969023211160675	High
Cell_4235	0.814778552623466	Medium
Cell_4236	0.71848983631935	Medium
Cell_4237	0.644788575009443	Low
Cell_4238	0.518331575556658	Low
Cell_4239	0.774190567084588	Medium
Cell_4240	0.660187032073736	Low
Cell_4241	0.740509530645795	Medium
Cell_4242	0.904653436969966	High
Cell_4243	0.609400113346055	Low
Cell_4244	0.544688158086501	Low
Cell_4245	0.898568899021484	High
Cell_4246	0.587203535134904	Low
Cell_4247	0.900654741912149	High
Cell_4248	0.51847110723611	Low
Cell_4249	0.923557653091848	High
Cell_4250	0.910819605342112	High
Cell_4251	0.948800208978355	High
Cell_4252	0.687148442491889	Medium
Cell_4253	0.653150673722848	Low
Cell_4254	0.959482029196806	High
Cell_4255	0.660575628629886	Low
Cell_4256	0.962658726260997	High
Cell_4257	0.80151889892295	Medium
Cell_4258	0.790582259069197	Medium
Cell_4259	0.867839600192383	High
Cell_4260	0.699839349719696	Medium
Cell_4261	0.683534517884254	Medium
Cell_4262	0.715605685603805	Medium
Cell_4263	0.668010924011469	Medium
Cell_4264	0.849043396185152	High
Cell_4265	0.634099088609219	Low
Cell_4266	0.92674620100297	High
Cell_4267	0.965428353752941	High
Cell_4268	0.73234601598233	Medium
Cell_4269	0.503033985733055	Low
Cell_4270	0.970405441825278	High
Cell_4271	0.716728813829832	Medium
Cell_4272	0.916600625030696	High
Cell_4273	0.757620513322763	Medium
Cell_4274	0.740019097924232	Medium
Cell_4275	0.572330563561991	Low
Cell_4276	0.528972877655178	Low
Cell_4277	0.82501952489838	Medium
Cell_4278	0.686776891350746	Medium
Cell_4279	0.5122932754457	Low
Cell_4280	0.537416732055135	Low
Cell_4281	0.91510163876228	High
Cell_4282	0.867147152661346	High
Cell_4283	0.524060067837127	Low
Cell_4284	0.862538101384416	High
Cell_4285	0.506903358735144	Low
Cell_4286	0.805478255846538	Medium
Cell_4287	0.611281801713631	Low
Cell_4288	0.810245654778555	Medium
Cell_4289	0.782189365127124	Medium
Cell_4290	0.753734786529094	Medium
Cell_4291	0.628670108737424	Low
Cell_4292	0.679453794378787	Medium
Cell_4293	0.643991468590684	Low
Cell_4294	0.595006448100321	Low
Cell_4295	0.815255111432634	Medium
Cell_4296	0.505385745433159	Low
Cell_4297	0.572411226807162	Low
Cell_4298	0.754684082814492	Medium
Cell_4299	0.732896505040117	Medium
Cell_4300	0.760522223892622	Medium
Cell_4301	0.845367179950699	High
Cell_4302	0.999970678240061	High
Cell_4303	0.974434742936864	High
Cell_4304	0.976224702317268	High
Cell_4305	0.842095702653751	High
Cell_4306	0.868073525023647	High
Cell_4307	0.978402830078267	High
Cell_4308	0.603630110621452	Low
Cell_4309	0.837391624925658	High
Cell_4310	0.548840622766875	Low
Cell_4311	0.749353487160988	Medium
Cell_4312	0.879025316564366	High
Cell_4313	0.50600929139182	Low
Cell_4314	0.579938122071326	Low
Cell_4315	0.55517597310245	Low
Cell_4316	0.90149508905597	High
Cell_4317	0.687438713386655	Medium
Cell_4318	0.815319307730533	Medium
Cell_4319	0.880925672827289	High
Cell_4320	0.624309896025807	Low
Cell_4321	0.686765916179866	Medium
Cell_4322	0.669737596763298	Medium
Cell_4323	0.853329175850376	High
Cell_4324	0.785831478890032	Medium
Cell_4325	0.571853543398902	Low
Cell_4326	0.648328713607043	Low
Cell_4327	0.695996235474013	Medium
Cell_4328	0.761101494194008	Medium
Cell_4329	0.792949090478942	Medium
Cell_4330	0.654538091854192	Low
Cell_4331	0.679826639010571	Medium
Cell_4332	0.964654286624864	High
Cell_4333	0.772459003259428	Medium
Cell_4334	0.794512761523947	Medium
Cell_4335	0.625595267745666	Low
Cell_4336	0.694383597699925	Medium
Cell_4337	0.822963127982803	Medium
Cell_4338	0.682633026735857	Medium
Cell_4339	0.733849575044587	Medium
Cell_4340	0.588509045308456	Low
Cell_4341	0.740618474432267	Medium
Cell_4342	0.965790124726482	High
Cell_4343	0.512830214924179	Low
Cell_4344	0.69159195094835	Medium
Cell_4345	0.625130510772578	Low
Cell_4346	0.788823411450721	Medium
Cell_4347	0.534079460194334	Low
Cell_4348	0.825182345346548	Medium
Cell_4349	0.527083968860097	Low
Cell_4350	0.64553186215926	Low
Cell_4351	0.655347185442224	Low
Cell_4352	0.720846413518302	Medium
Cell_4353	0.71806304960046	Medium
Cell_4354	0.996089618653059	High
Cell_4355	0.805820810375735	Medium
Cell_4356	0.657500748871826	Low
Cell_4357	0.93121066968888	High
Cell_4358	0.668847949476913	Medium
Cell_4359	0.835811696946621	High
Cell_4360	0.949757544090971	High
Cell_4361	0.92212389560882	High
Cell_4362	0.544799715979025	Low
Cell_4363	0.649668158264831	Low
Cell_4364	0.765434268745594	Medium
Cell_4365	0.689550986862741	Medium
Cell_4366	0.922625433653593	High
Cell_4367	0.930538283195347	High
Cell_4368	0.840669141965918	High
Cell_4369	0.75024079834111	Medium
Cell_4370	0.900474552880041	High
Cell_4371	0.523227430647239	Low
Cell_4372	0.630889127729461	Low
Cell_4373	0.599310726393014	Low
Cell_4374	0.908073909464292	High
Cell_4375	0.921587411430664	High
Cell_4376	0.916403179755434	High
Cell_4377	0.635343384812586	Low
Cell_4378	0.50974696141202	Low
Cell_4379	0.815300236339681	Medium
Cell_4380	0.87402913486585	High
Cell_4381	0.752836923580617	Medium
Cell_4382	0.682314833509736	Medium
Cell_4383	0.654910534271039	Low
Cell_4384	0.679802185972221	Medium
Cell_4385	0.681437151855789	Medium
Cell_4386	0.769324593944475	Medium
Cell_4387	0.826183825382032	Medium
Cell_4388	0.701705988612957	Medium
Cell_4389	0.791500899125822	Medium
Cell_4390	0.847886730683967	High
Cell_4391	0.945761676179245	High
Cell_4392	0.973979562404566	High
Cell_4393	0.710405382327735	Medium
Cell_4394	0.818301960709505	Medium
Cell_4395	0.588974699494429	Low
Cell_4396	0.540158288669772	Low
Cell_4397	0.782941695884801	Medium
Cell_4398	0.90849467786029	High
Cell_4399	0.879849483142607	High
Cell_4400	0.785911974962801	Medium
Cell_4401	0.994377175928093	High
Cell_4402	0.997585756937042	High
Cell_4403	0.660718720289879	Low
Cell_4404	0.586008959682658	Low
Cell_4405	0.686039216467179	Medium
Cell_4406	0.769474458415061	Medium
Cell_4407	0.905622462043539	High
Cell_4408	0.849342314526439	High
Cell_4409	0.949976704316214	High
Cell_4410	0.861629341728985	High
Cell_4411	0.627525022835471	Low
Cell_4412	0.654335832805373	Low
Cell_4413	0.873418681672774	High
Cell_4414	0.602623106096871	Low
Cell_4415	0.642991658067331	Low
Cell_4416	0.94943540066015	High
Cell_4417	0.583990017767064	Low
Cell_4418	0.571798300021328	Low
Cell_4419	0.8667381539708	High
Cell_4420	0.771417817333713	Medium
Cell_4421	0.771203144337051	Medium
Cell_4422	0.851575888809748	High
Cell_4423	0.825742150191218	Medium
Cell_4424	0.880603552679531	High
Cell_4425	0.640393779263832	Low
Cell_4426	0.992045497172512	High
Cell_4427	0.981835697661154	High
Cell_4428	0.514045117073692	Low
Cell_4429	0.873533425736241	High
Cell_4430	0.683388339588419	Medium
Cell_4431	0.677026237826794	Medium
Cell_4432	0.509698350680992	Low
Cell_4433	0.879446942359209	High
Cell_4434	0.57880917203147	Low
Cell_4435	0.556137837469578	Low
Cell_4436	0.856906847446226	High
Cell_4437	0.722609476186335	Medium
Cell_4438	0.51307041128166	Low
Cell_4439	0.959872464416549	High
Cell_4440	0.892465180600993	High
Cell_4441	0.712554690893739	Medium
Cell_4442	0.564569277805276	Low
Cell_4443	0.909359008190222	High
Cell_4444	0.858403363148682	High
Cell_4445	0.706093651708215	Medium
Cell_4446	0.587455851607956	Low
Cell_4447	0.505390072241426	Low
Cell_4448	0.670451367273927	Medium
Cell_4449	0.594686045544222	Low
Cell_4450	0.781171265174635	Medium
Cell_4451	0.794064693152905	Medium
Cell_4452	0.640877937781624	Low
Cell_4453	0.962994438479654	High
Cell_4454	0.85201121494174	High
Cell_4455	0.638228014926426	Low
Cell_4456	0.857590736006387	High
Cell_4457	0.804358951980248	Medium
Cell_4458	0.704107255092822	Medium
Cell_4459	0.583658834453672	Low
Cell_4460	0.512231509434059	Low
Cell_4461	0.577353042899631	Low
Cell_4462	0.793291203561239	Medium
Cell_4463	0.609242997830734	Low
Cell_4464	0.522195825120434	Low
Cell_4465	0.95725503040012	High
Cell_4466	0.935071703395806	High
Cell_4467	0.913235367042944	High
Cell_4468	0.804835382266901	Medium
Cell_4469	0.861815975396894	High
Cell_4470	0.898441823199391	High
Cell_4471	0.933836936135776	High
Cell_4472	0.850169885787182	High
Cell_4473	0.667813971987925	Medium
Cell_4474	0.748820240609348	Medium
Cell_4475	0.888123122858815	High
Cell_4476	0.709579326910898	Medium
Cell_4477	0.791510744253173	Medium
Cell_4478	0.650277011794969	Low
Cell_4479	0.573532917303964	Low
Cell_4480	0.637776949442923	Low
Cell_4481	0.601484621642157	Low
Cell_4482	0.612597698811442	Low
Cell_4483	0.759979947819375	Medium
Cell_4484	0.960311584407464	High
Cell_4485	0.790730026783422	Medium
Cell_4486	0.630750298849307	Low
Cell_4487	0.686984698288143	Medium
Cell_4488	0.78176945168525	Medium
Cell_4489	0.579752880614251	Low
Cell_4490	0.835401169839315	High
Cell_4491	0.509134440449998	Low
Cell_4492	0.506194119807333	Low
Cell_4493	0.832333747064695	Medium
Cell_4494	0.602781862369739	Low
Cell_4495	0.691946584149264	Medium
Cell_4496	0.579751815763302	Low
Cell_4497	0.854276237194426	High
Cell_4498	0.807375429663807	Medium
Cell_4499	0.53053267521318	Low
Cell_4500	0.703127710847184	Medium
Cell_4501	0.552520870929584	Low
Cell_4502	0.701252800412476	Medium
Cell_4503	0.727838293649256	Medium
Cell_4504	0.812322623212822	Medium
Cell_4505	0.539427640032955	Low
Cell_4506	0.670991362305358	Medium
Cell_4507	0.511843145359308	Low
Cell_4508	0.67075821920298	Medium
Cell_4509	0.891680611646734	High
Cell_4510	0.87060511589516	High
Cell_4511	0.90808555460535	High
