Regulator	Target	Edge_Value	Source	Gold_Standard_Value
G199	G13	1	IEntropy_True_Positive	1
G220	G13	1	IEntropy_True_Positive	1
G179	G13	1	IEntropy_True_Positive	1
G86	G13	1	IEntropy_True_Positive	1
G207	G13	1	IEntropy_True_Positive	1
G235	G13	1	IEntropy_True_Positive	1
G82	G13	1	IEntropy_True_Positive	1
G323	G13	1	IEntropy_True_Positive	1
G172	G13	1	IEntropy_True_Positive	1
G259	G3562	1	IEntropy_True_Positive	1
G7	G3562	1	IEntropy_True_Positive	1
G76	G3562	1	IEntropy_True_Positive	1
G13	G3562	1	IEntropy_True_Positive	1
G187	G3562	1	IEntropy_True_Positive	1
G110	G3562	1	IEntropy_True_Positive	1
G309	G3562	1	IEntropy_True_Positive	1
G11	G3562	1	IEntropy_True_Positive	1
G254	G3562	1	IEntropy_True_Positive	1
G284	G3562	1	IEntropy_True_Positive	1
G219	G3562	1	IEntropy_True_Positive	1
G116	G3562	1	IEntropy_True_Positive	1
G36	G3562	1	IEntropy_True_Positive	1
G299	G3562	1	IEntropy_True_Positive	1
G89	G3562	1	IEntropy_True_Positive	1
G138	G3562	1	IEntropy_True_Positive	1
G216	G3562	1	IEntropy_True_Positive	1
G332	G3562	1	IEntropy_True_Positive	1
G188	G3562	1	IEntropy_True_Positive	1
G4	G3562	1	IEntropy_True_Positive	1
G197	G3562	1	IEntropy_True_Positive	1
G10	G3562	1	IEntropy_True_Positive	1
G23	G3562	1	IEntropy_True_Positive	1
G113	G3562	1	IEntropy_True_Positive	1
G183	G3562	1	IEntropy_True_Positive	1
G73	G3562	1	IEntropy_True_Positive	1
G151	G3562	1	IEntropy_True_Positive	1
G92	G3562	1	IEntropy_True_Positive	1
G281	G3562	1	IEntropy_True_Positive	1
G150	G3562	1	IEntropy_True_Positive	1
G244	G3562	1	IEntropy_True_Positive	1
G167	G3562	1	IEntropy_True_Positive	1
G19	G3562	1	IEntropy_True_Positive	1
G145	G3562	1	IEntropy_True_Positive	1
G22	G3562	1	IEntropy_True_Positive	1
G178	G3562	1	IEntropy_True_Positive	1
G209	G3562	1	IEntropy_True_Positive	1
G313	G3562	1	IEntropy_True_Positive	1
G31	G3562	1	IEntropy_True_Positive	1
G57	G3562	1	IEntropy_True_Positive	1
G277	G3562	1	IEntropy_True_Positive	1
G192	G3562	1	IEntropy_True_Positive	1
G305	G3562	1	IEntropy_True_Positive	1
G280	G3562	1	IEntropy_True_Positive	1
G268	G3562	1	IEntropy_True_Positive	1
G315	G3562	1	IEntropy_True_Positive	1
G48	G3562	1	IEntropy_True_Positive	1
G208	G3562	1	IEntropy_True_Positive	1
G55	G3562	1	IEntropy_True_Positive	1
G162	G3562	1	IEntropy_True_Positive	1
G193	G3562	1	IEntropy_True_Positive	1
G69	G3562	1	IEntropy_True_Positive	1
G282	G3562	1	IEntropy_True_Positive	1
G278	G3562	1	IEntropy_True_Positive	1
G264	G3562	1	IEntropy_True_Positive	1
G210	G3562	1	IEntropy_True_Positive	1
G328	G3562	1	IEntropy_True_Positive	1
G333	G3562	1	IEntropy_True_Positive	1
G125	G3562	1	IEntropy_True_Positive	1
G176	G3562	1	IEntropy_True_Positive	1
G121	G3562	1	IEntropy_True_Positive	1
G84	G3562	1	IEntropy_True_Positive	1
G202	G3562	1	IEntropy_True_Positive	1
G140	G3562	1	IEntropy_True_Positive	1
G66	G3562	1	IEntropy_True_Positive	1
G6	G3562	1	IEntropy_True_Positive	1
G168	G3562	1	IEntropy_True_Positive	1
G199	G3562	1	IEntropy_True_Positive	1
G220	G3562	1	IEntropy_True_Positive	1
G179	G3562	1	IEntropy_True_Positive	1
G86	G3562	1	IEntropy_True_Positive	1
G207	G3562	1	IEntropy_True_Positive	1
G235	G3562	1	IEntropy_True_Positive	1
G82	G3562	1	IEntropy_True_Positive	1
G323	G3562	1	IEntropy_True_Positive	1
G172	G3562	1	IEntropy_True_Positive	1
G259	G1532	1	IEntropy_True_Positive	1
G7	G1532	1	IEntropy_True_Positive	1
G76	G1532	1	IEntropy_True_Positive	1
G13	G1532	1	IEntropy_True_Positive	1
G187	G1532	1	IEntropy_True_Positive	1
G110	G1532	1	IEntropy_True_Positive	1
G309	G1532	1	IEntropy_True_Positive	1
G11	G1532	1	IEntropy_True_Positive	1
G254	G1532	1	IEntropy_True_Positive	1
G284	G1532	1	IEntropy_True_Positive	1
G219	G1532	1	IEntropy_True_Positive	1
G116	G1532	1	IEntropy_True_Positive	1
G36	G1532	1	IEntropy_True_Positive	1
G299	G1532	1	IEntropy_True_Positive	1
G89	G1532	1	IEntropy_True_Positive	1
G138	G1532	1	IEntropy_True_Positive	1
G216	G1532	1	IEntropy_True_Positive	1
G332	G1532	1	IEntropy_True_Positive	1
G188	G1532	1	IEntropy_True_Positive	1
G4	G1532	1	IEntropy_True_Positive	1
G197	G1532	1	IEntropy_True_Positive	1
G10	G1532	1	IEntropy_True_Positive	1
G23	G1532	1	IEntropy_True_Positive	1
G113	G1532	1	IEntropy_True_Positive	1
G183	G1532	1	IEntropy_True_Positive	1
G73	G1532	1	IEntropy_True_Positive	1
G151	G1532	1	IEntropy_True_Positive	1
G92	G1532	1	IEntropy_True_Positive	1
G281	G1532	1	IEntropy_True_Positive	1
G150	G1532	1	IEntropy_True_Positive	1
G244	G1532	1	IEntropy_True_Positive	1
G167	G1532	1	IEntropy_True_Positive	1
G19	G1532	1	IEntropy_True_Positive	1
G145	G1532	1	IEntropy_True_Positive	1
G22	G1532	1	IEntropy_True_Positive	1
G178	G1532	1	IEntropy_True_Positive	1
G209	G1532	1	IEntropy_True_Positive	1
G313	G1532	1	IEntropy_True_Positive	1
G31	G1532	1	IEntropy_True_Positive	1
G57	G1532	1	IEntropy_True_Positive	1
G277	G1532	1	IEntropy_True_Positive	1
G192	G1532	1	IEntropy_True_Positive	1
G305	G1532	1	IEntropy_True_Positive	1
G280	G1532	1	IEntropy_True_Positive	1
G268	G1532	1	IEntropy_True_Positive	1
G315	G1532	1	IEntropy_True_Positive	1
G48	G1532	1	IEntropy_True_Positive	1
G208	G1532	1	IEntropy_True_Positive	1
G55	G1532	1	IEntropy_True_Positive	1
G162	G1532	1	IEntropy_True_Positive	1
G193	G1532	1	IEntropy_True_Positive	1
G69	G1532	1	IEntropy_True_Positive	1
G282	G1532	1	IEntropy_True_Positive	1
G278	G1532	1	IEntropy_True_Positive	1
G264	G1532	1	IEntropy_True_Positive	1
G210	G1532	1	IEntropy_True_Positive	1
G328	G1532	1	IEntropy_True_Positive	1
G333	G1532	1	IEntropy_True_Positive	1
G125	G1532	1	IEntropy_True_Positive	1
G176	G1532	1	IEntropy_True_Positive	1
G121	G1532	1	IEntropy_True_Positive	1
G84	G1532	1	IEntropy_True_Positive	1
G202	G1532	1	IEntropy_True_Positive	1
G140	G1532	1	IEntropy_True_Positive	1
G66	G1532	1	IEntropy_True_Positive	1
G6	G1532	1	IEntropy_True_Positive	1
G168	G1532	1	IEntropy_True_Positive	1
G199	G1532	1	IEntropy_True_Positive	1
G220	G1532	1	IEntropy_True_Positive	1
G179	G1532	1	IEntropy_True_Positive	1
G86	G1532	1	IEntropy_True_Positive	1
G207	G1532	1	IEntropy_True_Positive	1
G235	G1532	1	IEntropy_True_Positive	1
G82	G1532	1	IEntropy_True_Positive	1
G323	G1532	1	IEntropy_True_Positive	1
G172	G1532	1	IEntropy_True_Positive	1
G259	G1658	1	IEntropy_True_Positive	1
G7	G1658	1	IEntropy_True_Positive	1
G76	G1658	1	IEntropy_True_Positive	1
G13	G1658	1	IEntropy_True_Positive	1
G187	G1658	1	IEntropy_True_Positive	1
G110	G1658	1	IEntropy_True_Positive	1
G309	G1658	1	IEntropy_True_Positive	1
G11	G1658	1	IEntropy_True_Positive	1
G254	G1658	1	IEntropy_True_Positive	1
G284	G1658	1	IEntropy_True_Positive	1
G219	G1658	1	IEntropy_True_Positive	1
G116	G1658	1	IEntropy_True_Positive	1
G36	G1658	1	IEntropy_True_Positive	1
G299	G1658	1	IEntropy_True_Positive	1
G89	G1658	1	IEntropy_True_Positive	1
G138	G1658	1	IEntropy_True_Positive	1
G216	G1658	1	IEntropy_True_Positive	1
G332	G1658	1	IEntropy_True_Positive	1
G188	G1658	1	IEntropy_True_Positive	1
G4	G1658	1	IEntropy_True_Positive	1
G197	G1658	1	IEntropy_True_Positive	1
G10	G1658	1	IEntropy_True_Positive	1
G23	G1658	1	IEntropy_True_Positive	1
G113	G1658	1	IEntropy_True_Positive	1
G183	G1658	1	IEntropy_True_Positive	1
G73	G1658	1	IEntropy_True_Positive	1
G151	G1658	1	IEntropy_True_Positive	1
G92	G1658	1	IEntropy_True_Positive	1
G281	G1658	1	IEntropy_True_Positive	1
G150	G1658	1	IEntropy_True_Positive	1
G244	G1658	1	IEntropy_True_Positive	1
G167	G1658	1	IEntropy_True_Positive	1
G19	G1658	1	IEntropy_True_Positive	1
G145	G1658	1	IEntropy_True_Positive	1
G22	G1658	1	IEntropy_True_Positive	1
G178	G1658	1	IEntropy_True_Positive	1
G209	G1658	1	IEntropy_True_Positive	1
G313	G1658	1	IEntropy_True_Positive	1
G31	G1658	1	IEntropy_True_Positive	1
G57	G1658	1	IEntropy_True_Positive	1
G277	G1658	1	IEntropy_True_Positive	1
G192	G1658	1	IEntropy_True_Positive	1
G305	G1658	1	IEntropy_True_Positive	1
G280	G1658	1	IEntropy_True_Positive	1
G268	G1658	1	IEntropy_True_Positive	1
G315	G1658	1	IEntropy_True_Positive	1
G48	G1658	1	IEntropy_True_Positive	1
G208	G1658	1	IEntropy_True_Positive	1
G55	G1658	1	IEntropy_True_Positive	1
G162	G1658	1	IEntropy_True_Positive	1
G193	G1658	1	IEntropy_True_Positive	1
G69	G1658	1	IEntropy_True_Positive	1
G282	G1658	1	IEntropy_True_Positive	1
G278	G1658	1	IEntropy_True_Positive	1
G264	G1658	1	IEntropy_True_Positive	1
G210	G1658	1	IEntropy_True_Positive	1
G328	G1658	1	IEntropy_True_Positive	1
G333	G1658	1	IEntropy_True_Positive	1
G125	G1658	1	IEntropy_True_Positive	1
G176	G1658	1	IEntropy_True_Positive	1
G121	G1658	1	IEntropy_True_Positive	1
G84	G1658	1	IEntropy_True_Positive	1
G202	G1658	1	IEntropy_True_Positive	1
G140	G1658	1	IEntropy_True_Positive	1
G66	G1658	1	IEntropy_True_Positive	1
G6	G1658	1	IEntropy_True_Positive	1
G168	G1658	1	IEntropy_True_Positive	1
G199	G1658	1	IEntropy_True_Positive	1
G220	G1658	1	IEntropy_True_Positive	1
G179	G1658	1	IEntropy_True_Positive	1
G86	G1658	1	IEntropy_True_Positive	1
G207	G1658	1	IEntropy_True_Positive	1
G235	G1658	1	IEntropy_True_Positive	1
G82	G1658	1	IEntropy_True_Positive	1
G323	G1658	1	IEntropy_True_Positive	1
G172	G1658	1	IEntropy_True_Positive	1
G259	G353	1	IEntropy_True_Positive	1
G7	G353	1	IEntropy_True_Positive	1
G76	G353	1	IEntropy_True_Positive	1
G13	G353	1	IEntropy_True_Positive	1
G187	G353	1	IEntropy_True_Positive	1
G110	G353	1	IEntropy_True_Positive	1
G309	G353	1	IEntropy_True_Positive	1
G11	G353	1	IEntropy_True_Positive	1
G254	G353	1	IEntropy_True_Positive	1
G284	G353	1	IEntropy_True_Positive	1
G219	G353	1	IEntropy_True_Positive	1
G116	G353	1	IEntropy_True_Positive	1
G36	G353	1	IEntropy_True_Positive	1
G299	G353	1	IEntropy_True_Positive	1
G89	G353	1	IEntropy_True_Positive	1
G138	G353	1	IEntropy_True_Positive	1
G216	G353	1	IEntropy_True_Positive	1
G332	G353	1	IEntropy_True_Positive	1
G188	G353	1	IEntropy_True_Positive	1
G4	G353	1	IEntropy_True_Positive	1
G197	G353	1	IEntropy_True_Positive	1
G10	G353	1	IEntropy_True_Positive	1
G23	G353	1	IEntropy_True_Positive	1
G113	G353	1	IEntropy_True_Positive	1
G183	G353	1	IEntropy_True_Positive	1
G73	G353	1	IEntropy_True_Positive	1
G151	G353	1	IEntropy_True_Positive	1
G92	G353	1	IEntropy_True_Positive	1
G281	G353	1	IEntropy_True_Positive	1
G150	G353	1	IEntropy_True_Positive	1
G244	G353	1	IEntropy_True_Positive	1
G167	G353	1	IEntropy_True_Positive	1
G19	G353	1	IEntropy_True_Positive	1
G145	G353	1	IEntropy_True_Positive	1
G22	G353	1	IEntropy_True_Positive	1
G178	G353	1	IEntropy_True_Positive	1
G209	G353	1	IEntropy_True_Positive	1
G313	G353	1	IEntropy_True_Positive	1
G31	G353	1	IEntropy_True_Positive	1
G57	G353	1	IEntropy_True_Positive	1
G277	G353	1	IEntropy_True_Positive	1
G192	G353	1	IEntropy_True_Positive	1
G305	G353	1	IEntropy_True_Positive	1
G280	G353	1	IEntropy_True_Positive	1
G268	G353	1	IEntropy_True_Positive	1
G315	G353	1	IEntropy_True_Positive	1
G48	G353	1	IEntropy_True_Positive	1
G208	G353	1	IEntropy_True_Positive	1
G55	G353	1	IEntropy_True_Positive	1
G162	G353	1	IEntropy_True_Positive	1
G193	G353	1	IEntropy_True_Positive	1
G69	G353	1	IEntropy_True_Positive	1
G282	G353	1	IEntropy_True_Positive	1
G278	G353	1	IEntropy_True_Positive	1
G264	G353	1	IEntropy_True_Positive	1
G210	G353	1	IEntropy_True_Positive	1
G328	G353	1	IEntropy_True_Positive	1
G333	G353	1	IEntropy_True_Positive	1
G125	G353	1	IEntropy_True_Positive	1
G176	G353	1	IEntropy_True_Positive	1
G121	G353	1	IEntropy_True_Positive	1
G84	G353	1	IEntropy_True_Positive	1
G202	G353	1	IEntropy_True_Positive	1
G140	G353	1	IEntropy_True_Positive	1
G66	G353	1	IEntropy_True_Positive	1
G6	G353	1	IEntropy_True_Positive	1
G168	G353	1	IEntropy_True_Positive	1
G199	G353	1	IEntropy_True_Positive	1
G220	G353	1	IEntropy_True_Positive	1
G179	G353	1	IEntropy_True_Positive	1
G86	G353	1	IEntropy_True_Positive	1
G207	G353	1	IEntropy_True_Positive	1
G235	G353	1	IEntropy_True_Positive	1
G82	G353	1	IEntropy_True_Positive	1
G323	G353	1	IEntropy_True_Positive	1
G172	G353	1	IEntropy_True_Positive	1
G259	G3489	1	IEntropy_True_Positive	1
G7	G3489	1	IEntropy_True_Positive	1
G76	G3489	1	IEntropy_True_Positive	1
G13	G3489	1	IEntropy_True_Positive	1
G187	G3489	1	IEntropy_True_Positive	1
G110	G3489	1	IEntropy_True_Positive	1
G309	G3489	1	IEntropy_True_Positive	1
G11	G3489	1	IEntropy_True_Positive	1
G254	G3489	1	IEntropy_True_Positive	1
G284	G3489	1	IEntropy_True_Positive	1
G219	G3489	1	IEntropy_True_Positive	1
G116	G3489	1	IEntropy_True_Positive	1
G36	G3489	1	IEntropy_True_Positive	1
G299	G3489	1	IEntropy_True_Positive	1
G89	G3489	1	IEntropy_True_Positive	1
G138	G3489	1	IEntropy_True_Positive	1
G216	G3489	1	IEntropy_True_Positive	1
G332	G3489	1	IEntropy_True_Positive	1
G188	G3489	1	IEntropy_True_Positive	1
G4	G3489	1	IEntropy_True_Positive	1
G197	G3489	1	IEntropy_True_Positive	1
G10	G3489	1	IEntropy_True_Positive	1
G23	G3489	1	IEntropy_True_Positive	1
G113	G3489	1	IEntropy_True_Positive	1
G183	G3489	1	IEntropy_True_Positive	1
G73	G3489	1	IEntropy_True_Positive	1
G151	G3489	1	IEntropy_True_Positive	1
G92	G3489	1	IEntropy_True_Positive	1
G281	G3489	1	IEntropy_True_Positive	1
G150	G3489	1	IEntropy_True_Positive	1
G244	G3489	1	IEntropy_True_Positive	1
G167	G3489	1	IEntropy_True_Positive	1
G19	G3489	1	IEntropy_True_Positive	1
G145	G3489	1	IEntropy_True_Positive	1
G22	G3489	1	IEntropy_True_Positive	1
G178	G3489	1	IEntropy_True_Positive	1
G209	G3489	1	IEntropy_True_Positive	1
G313	G3489	1	IEntropy_True_Positive	1
G31	G3489	1	IEntropy_True_Positive	1
G57	G3489	1	IEntropy_True_Positive	1
G277	G3489	1	IEntropy_True_Positive	1
G192	G3489	1	IEntropy_True_Positive	1
G305	G3489	1	IEntropy_True_Positive	1
G280	G3489	1	IEntropy_True_Positive	1
G268	G3489	1	IEntropy_True_Positive	1
G315	G3489	1	IEntropy_True_Positive	1
G48	G3489	1	IEntropy_True_Positive	1
G208	G3489	1	IEntropy_True_Positive	1
G55	G3489	1	IEntropy_True_Positive	1
G162	G3489	1	IEntropy_True_Positive	1
G193	G3489	1	IEntropy_True_Positive	1
G69	G3489	1	IEntropy_True_Positive	1
G282	G3489	1	IEntropy_True_Positive	1
G278	G3489	1	IEntropy_True_Positive	1
G264	G3489	1	IEntropy_True_Positive	1
G210	G3489	1	IEntropy_True_Positive	1
G328	G3489	1	IEntropy_True_Positive	1
G333	G3489	1	IEntropy_True_Positive	1
G125	G3489	1	IEntropy_True_Positive	1
G176	G3489	1	IEntropy_True_Positive	1
G121	G3489	1	IEntropy_True_Positive	1
G84	G3489	1	IEntropy_True_Positive	1
G202	G3489	1	IEntropy_True_Positive	1
G140	G3489	1	IEntropy_True_Positive	1
G66	G3489	1	IEntropy_True_Positive	1
G6	G3489	1	IEntropy_True_Positive	1
G168	G3489	1	IEntropy_True_Positive	1
G199	G3489	1	IEntropy_True_Positive	1
G220	G3489	1	IEntropy_True_Positive	1
G179	G3489	1	IEntropy_True_Positive	1
G86	G3489	1	IEntropy_True_Positive	1
G207	G3489	1	IEntropy_True_Positive	1
G235	G3489	1	IEntropy_True_Positive	1
G82	G3489	1	IEntropy_True_Positive	1
G323	G3489	1	IEntropy_True_Positive	1
G172	G3489	1	IEntropy_True_Positive	1
G259	G2543	1	IEntropy_True_Positive	1
G7	G2543	1	IEntropy_True_Positive	1
G76	G2543	1	IEntropy_True_Positive	1
G13	G2543	1	IEntropy_True_Positive	1
G187	G2543	1	IEntropy_True_Positive	1
G110	G2543	1	IEntropy_True_Positive	1
G309	G2543	1	IEntropy_True_Positive	1
G11	G2543	1	IEntropy_True_Positive	1
G254	G2543	1	IEntropy_True_Positive	1
G284	G2543	1	IEntropy_True_Positive	1
G219	G2543	1	IEntropy_True_Positive	1
G116	G2543	1	IEntropy_True_Positive	1
G36	G2543	1	IEntropy_True_Positive	1
G299	G2543	1	IEntropy_True_Positive	1
G89	G2543	1	IEntropy_True_Positive	1
G138	G2543	1	IEntropy_True_Positive	1
G216	G2543	1	IEntropy_True_Positive	1
G332	G2543	1	IEntropy_True_Positive	1
G188	G2543	1	IEntropy_True_Positive	1
G4	G2543	1	IEntropy_True_Positive	1
G197	G2543	1	IEntropy_True_Positive	1
G10	G2543	1	IEntropy_True_Positive	1
G23	G2543	1	IEntropy_True_Positive	1
G113	G2543	1	IEntropy_True_Positive	1
G183	G2543	1	IEntropy_True_Positive	1
G73	G2543	1	IEntropy_True_Positive	1
G151	G2543	1	IEntropy_True_Positive	1
G92	G2543	1	IEntropy_True_Positive	1
G281	G2543	1	IEntropy_True_Positive	1
G150	G2543	1	IEntropy_True_Positive	1
G244	G2543	1	IEntropy_True_Positive	1
G167	G2543	1	IEntropy_True_Positive	1
G19	G2543	1	IEntropy_True_Positive	1
G145	G2543	1	IEntropy_True_Positive	1
G22	G2543	1	IEntropy_True_Positive	1
G178	G2543	1	IEntropy_True_Positive	1
G209	G2543	1	IEntropy_True_Positive	1
G313	G2543	1	IEntropy_True_Positive	1
G31	G2543	1	IEntropy_True_Positive	1
G57	G2543	1	IEntropy_True_Positive	1
G277	G2543	1	IEntropy_True_Positive	1
G192	G2543	1	IEntropy_True_Positive	1
G305	G2543	1	IEntropy_True_Positive	1
G280	G2543	1	IEntropy_True_Positive	1
G268	G2543	1	IEntropy_True_Positive	1
G315	G2543	1	IEntropy_True_Positive	1
G48	G2543	1	IEntropy_True_Positive	1
G208	G2543	1	IEntropy_True_Positive	1
G55	G2543	1	IEntropy_True_Positive	1
G162	G2543	1	IEntropy_True_Positive	1
G193	G2543	1	IEntropy_True_Positive	1
G69	G2543	1	IEntropy_True_Positive	1
G282	G2543	1	IEntropy_True_Positive	1
G278	G2543	1	IEntropy_True_Positive	1
G264	G2543	1	IEntropy_True_Positive	1
G210	G2543	1	IEntropy_True_Positive	1
G328	G2543	1	IEntropy_True_Positive	1
G333	G2543	1	IEntropy_True_Positive	1
G125	G2543	1	IEntropy_True_Positive	1
G176	G2543	1	IEntropy_True_Positive	1
G121	G2543	1	IEntropy_True_Positive	1
G84	G2543	1	IEntropy_True_Positive	1
G202	G2543	1	IEntropy_True_Positive	1
G140	G2543	1	IEntropy_True_Positive	1
G66	G2543	1	IEntropy_True_Positive	1
G6	G2543	1	IEntropy_True_Positive	1
G168	G2543	1	IEntropy_True_Positive	1
G199	G2543	1	IEntropy_True_Positive	1
G220	G2543	1	IEntropy_True_Positive	1
G179	G2543	1	IEntropy_True_Positive	1
G86	G2543	1	IEntropy_True_Positive	1
G207	G2543	1	IEntropy_True_Positive	1
G235	G2543	1	IEntropy_True_Positive	1
G82	G2543	1	IEntropy_True_Positive	1
G323	G2543	1	IEntropy_True_Positive	1
G172	G2543	1	IEntropy_True_Positive	1
G259	G2680	1	IEntropy_True_Positive	1
G7	G2680	1	IEntropy_True_Positive	1
G76	G2680	1	IEntropy_True_Positive	1
G13	G2680	1	IEntropy_True_Positive	1
G187	G2680	1	IEntropy_True_Positive	1
G110	G2680	1	IEntropy_True_Positive	1
G309	G2680	1	IEntropy_True_Positive	1
G11	G2680	1	IEntropy_True_Positive	1
G254	G2680	1	IEntropy_True_Positive	1
G284	G2680	1	IEntropy_True_Positive	1
G219	G2680	1	IEntropy_True_Positive	1
G116	G2680	1	IEntropy_True_Positive	1
G36	G2680	1	IEntropy_True_Positive	1
G299	G2680	1	IEntropy_True_Positive	1
G89	G2680	1	IEntropy_True_Positive	1
G138	G2680	1	IEntropy_True_Positive	1
G216	G2680	1	IEntropy_True_Positive	1
G332	G2680	1	IEntropy_True_Positive	1
G188	G2680	1	IEntropy_True_Positive	1
G4	G2680	1	IEntropy_True_Positive	1
G197	G2680	1	IEntropy_True_Positive	1
G10	G2680	1	IEntropy_True_Positive	1
G23	G2680	1	IEntropy_True_Positive	1
G113	G2680	1	IEntropy_True_Positive	1
G183	G2680	1	IEntropy_True_Positive	1
G73	G2680	1	IEntropy_True_Positive	1
G151	G2680	1	IEntropy_True_Positive	1
G92	G2680	1	IEntropy_True_Positive	1
G281	G2680	1	IEntropy_True_Positive	1
G150	G2680	1	IEntropy_True_Positive	1
G244	G2680	1	IEntropy_True_Positive	1
G167	G2680	1	IEntropy_True_Positive	1
G19	G2680	1	IEntropy_True_Positive	1
G145	G2680	1	IEntropy_True_Positive	1
G22	G2680	1	IEntropy_True_Positive	1
G178	G2680	1	IEntropy_True_Positive	1
G209	G2680	1	IEntropy_True_Positive	1
G313	G2680	1	IEntropy_True_Positive	1
G31	G2680	1	IEntropy_True_Positive	1
G57	G2680	1	IEntropy_True_Positive	1
G277	G2680	1	IEntropy_True_Positive	1
G192	G2680	1	IEntropy_True_Positive	1
G305	G2680	1	IEntropy_True_Positive	1
G280	G2680	1	IEntropy_True_Positive	1
G268	G2680	1	IEntropy_True_Positive	1
G315	G2680	1	IEntropy_True_Positive	1
G48	G2680	1	IEntropy_True_Positive	1
G208	G2680	1	IEntropy_True_Positive	1
G55	G2680	1	IEntropy_True_Positive	1
G162	G2680	1	IEntropy_True_Positive	1
G193	G2680	1	IEntropy_True_Positive	1
G69	G2680	1	IEntropy_True_Positive	1
G282	G2680	1	IEntropy_True_Positive	1
G278	G2680	1	IEntropy_True_Positive	1
G264	G2680	1	IEntropy_True_Positive	1
G210	G2680	1	IEntropy_True_Positive	1
G328	G2680	1	IEntropy_True_Positive	1
G333	G2680	1	IEntropy_True_Positive	1
G125	G2680	1	IEntropy_True_Positive	1
G176	G2680	1	IEntropy_True_Positive	1
G121	G2680	1	IEntropy_True_Positive	1
G84	G2680	1	IEntropy_True_Positive	1
G202	G2680	1	IEntropy_True_Positive	1
G140	G2680	1	IEntropy_True_Positive	1
G66	G2680	1	IEntropy_True_Positive	1
G6	G2680	1	IEntropy_True_Positive	1
G168	G2680	1	IEntropy_True_Positive	1
G199	G2680	1	IEntropy_True_Positive	1
G220	G2680	1	IEntropy_True_Positive	1
G179	G2680	1	IEntropy_True_Positive	1
G86	G2680	1	IEntropy_True_Positive	1
G207	G2680	1	IEntropy_True_Positive	1
G235	G2680	1	IEntropy_True_Positive	1
G82	G2680	1	IEntropy_True_Positive	1
G323	G2680	1	IEntropy_True_Positive	1
G172	G2680	1	IEntropy_True_Positive	1
G259	G1462	1	IEntropy_True_Positive	1
G7	G1462	1	IEntropy_True_Positive	1
G76	G1462	1	IEntropy_True_Positive	1
G13	G1462	1	IEntropy_True_Positive	1
G187	G1462	1	IEntropy_True_Positive	1
G110	G1462	1	IEntropy_True_Positive	1
G309	G1462	1	IEntropy_True_Positive	1
G11	G1462	1	IEntropy_True_Positive	1
G254	G1462	1	IEntropy_True_Positive	1
G284	G1462	1	IEntropy_True_Positive	1
G219	G1462	1	IEntropy_True_Positive	1
G116	G1462	1	IEntropy_True_Positive	1
G36	G1462	1	IEntropy_True_Positive	1
G299	G1462	1	IEntropy_True_Positive	1
G89	G1462	1	IEntropy_True_Positive	1
G138	G1462	1	IEntropy_True_Positive	1
G216	G1462	1	IEntropy_True_Positive	1
G332	G1462	1	IEntropy_True_Positive	1
G188	G1462	1	IEntropy_True_Positive	1
G4	G1462	1	IEntropy_True_Positive	1
G197	G1462	1	IEntropy_True_Positive	1
G10	G1462	1	IEntropy_True_Positive	1
G23	G1462	1	IEntropy_True_Positive	1
G113	G1462	1	IEntropy_True_Positive	1
G183	G1462	1	IEntropy_True_Positive	1
G73	G1462	1	IEntropy_True_Positive	1
G151	G1462	1	IEntropy_True_Positive	1
G92	G1462	1	IEntropy_True_Positive	1
G281	G1462	1	IEntropy_True_Positive	1
G150	G1462	1	IEntropy_True_Positive	1
G244	G1462	1	IEntropy_True_Positive	1
G167	G1462	1	IEntropy_True_Positive	1
G19	G1462	1	IEntropy_True_Positive	1
G145	G1462	1	IEntropy_True_Positive	1
G22	G1462	1	IEntropy_True_Positive	1
G178	G1462	1	IEntropy_True_Positive	1
G209	G1462	1	IEntropy_True_Positive	1
G313	G1462	1	IEntropy_True_Positive	1
G31	G1462	1	IEntropy_True_Positive	1
G57	G1462	1	IEntropy_True_Positive	1
G277	G1462	1	IEntropy_True_Positive	1
G192	G1462	1	IEntropy_True_Positive	1
G305	G1462	1	IEntropy_True_Positive	1
G280	G1462	1	IEntropy_True_Positive	1
G268	G1462	1	IEntropy_True_Positive	1
G315	G1462	1	IEntropy_True_Positive	1
G48	G1462	1	IEntropy_True_Positive	1
G208	G1462	1	IEntropy_True_Positive	1
G55	G1462	1	IEntropy_True_Positive	1
G162	G1462	1	IEntropy_True_Positive	1
G193	G1462	1	IEntropy_True_Positive	1
