cell_id,pseudotime,cell_type,hours,media,library
CELL_1606,1.4640246440510696,Tipo_2_Intermediario_2,24,DM,LIB_1606
CELL_1607,0.14001369275488273,Tipo_0_Inicial,48,GM,LIB_1607
CELL_1608,3.222444084318504,Tipo_3_Final,72,DM,LIB_1608
CELL_1609,0.532394615368412,Tipo_0_Inicial,0,GM,LIB_1609
CELL_1610,1.5531093822971893,Tipo_2_Intermediario_2,24,DM,LIB_1610
CELL_1611,4.241845632979484,Tipo_3_Final,48,GM,LIB_1611
CELL_1612,2.104664080820528,Tipo_2_Intermediario_2,72,DM,LIB_1612
CELL_1613,1.5226712651494634,Tipo_2_Intermediario_2,0,GM,LIB_1613
CELL_1614,0.7841120849682921,Tipo_1_Intermediario_1,24,DM,LIB_1614
CELL_1615,0.8099362024476936,Tipo_1_Intermediario_1,48,GM,LIB_1615
CELL_1616,2.2142183011394723,Tipo_2_Intermediario_2,72,DM,LIB_1616
CELL_1617,10.278993349414609,Tipo_3_Final,0,GM,LIB_1617
CELL_1618,2.1684674539304623,Tipo_2_Intermediario_2,24,DM,LIB_1618
CELL_1619,1.6319110219359625,Tipo_2_Intermediario_2,48,GM,LIB_1619
CELL_1620,2.6234910483856226,Tipo_2_Intermediario_2,72,DM,LIB_1620
CELL_1621,1.2517458559648178,Tipo_1_Intermediario_1,0,GM,LIB_1621
CELL_1622,0.1240536869664351,Tipo_0_Inicial,24,DM,LIB_1622
CELL_1623,1.652428520287922,Tipo_2_Intermediario_2,48,GM,LIB_1623
CELL_1624,6.32240685459067,Tipo_3_Final,72,DM,LIB_1624
CELL_1625,0.38547832588140707,Tipo_0_Inicial,0,GM,LIB_1625
CELL_1626,2.342397516936516,Tipo_2_Intermediario_2,24,DM,LIB_1626
CELL_1627,0.4486226874845159,Tipo_0_Inicial,48,GM,LIB_1627
CELL_1628,1.534998852052893,Tipo_2_Intermediario_2,72,DM,LIB_1628
CELL_1629,0.20334896740472178,Tipo_0_Inicial,0,GM,LIB_1629
CELL_1630,1.1970233156917613,Tipo_1_Intermediario_1,24,DM,LIB_1630
CELL_1631,2.8225133170849133,Tipo_3_Final,48,GM,LIB_1631
CELL_1632,0.8541075229709083,Tipo_1_Intermediario_1,72,DM,LIB_1632
CELL_1633,2.186722545752177,Tipo_2_Intermediario_2,0,GM,LIB_1633
CELL_1634,3.1738852858327005,Tipo_3_Final,24,DM,LIB_1634
CELL_1635,5.239469385408418,Tipo_3_Final,48,GM,LIB_1635
CELL_1636,0.5348233754311112,Tipo_0_Inicial,72,DM,LIB_1636
CELL_1637,1.0193722658290696,Tipo_1_Intermediario_1,0,GM,LIB_1637
CELL_1638,0.3307306906448056,Tipo_0_Inicial,24,DM,LIB_1638
CELL_1639,9.78130992409611,Tipo_3_Final,48,GM,LIB_1639
CELL_1640,5.234618194317145,Tipo_3_Final,72,DM,LIB_1640
CELL_1641,1.5528711975982454,Tipo_2_Intermediario_2,0,GM,LIB_1641
CELL_1642,3.6907419841239433,Tipo_3_Final,24,DM,LIB_1642
CELL_1643,1.4719339105965725,Tipo_2_Intermediario_2,48,GM,LIB_1643
CELL_1644,1.9541296972434616,Tipo_2_Intermediario_2,72,DM,LIB_1644
CELL_1645,0.1866979590860436,Tipo_0_Inicial,0,GM,LIB_1645
CELL_1646,2.8152028703114778,Tipo_3_Final,24,DM,LIB_1646
CELL_1647,0.27327467045781423,Tipo_0_Inicial,48,GM,LIB_1647
CELL_1648,3.4981774698706785,Tipo_3_Final,72,DM,LIB_1648
CELL_1649,3.0467781340373303,Tipo_3_Final,0,GM,LIB_1649
CELL_1650,2.467110138187218,Tipo_2_Intermediario_2,24,DM,LIB_1650
CELL_1651,0.07366073610310624,Tipo_0_Inicial,48,GM,LIB_1651
CELL_1652,0.7223080801031003,Tipo_1_Intermediario_1,72,DM,LIB_1652
CELL_1653,0.610640278358255,Tipo_1_Intermediario_1,0,GM,LIB_1653
CELL_1654,0.893000524039034,Tipo_1_Intermediario_1,24,DM,LIB_1654
CELL_1655,0.18344728114475525,Tipo_0_Inicial,48,GM,LIB_1655
CELL_1656,5.527902601784148,Tipo_3_Final,72,DM,LIB_1656
CELL_1657,1.613986037526363,Tipo_2_Intermediario_2,0,GM,LIB_1657
CELL_1658,0.7291962438952043,Tipo_1_Intermediario_1,24,DM,LIB_1658
CELL_1659,1.0116148622131982,Tipo_1_Intermediario_1,48,GM,LIB_1659
CELL_1660,1.1855272044852605,Tipo_1_Intermediario_1,72,DM,LIB_1660
CELL_1661,1.835555340441584,Tipo_2_Intermediario_2,0,GM,LIB_1661
CELL_1662,1.4500165040908792,Tipo_2_Intermediario_2,24,DM,LIB_1662
CELL_1663,5.036314093035293,Tipo_3_Final,48,GM,LIB_1663
CELL_1664,1.374185025841579,Tipo_1_Intermediario_1,72,DM,LIB_1664
CELL_1665,9.69652653072047,Tipo_3_Final,0,GM,LIB_1665
CELL_1666,3.8133302266565607,Tipo_3_Final,24,DM,LIB_1666
CELL_1667,0.46767736767886375,Tipo_0_Inicial,48,GM,LIB_1667
CELL_1668,5.335598921177708,Tipo_3_Final,72,DM,LIB_1668
CELL_1669,0.2474255590198859,Tipo_0_Inicial,0,GM,LIB_1669
CELL_1670,3.4014591480214516,Tipo_3_Final,24,DM,LIB_1670
CELL_1671,0.9580832373341943,Tipo_1_Intermediario_1,48,GM,LIB_1671
CELL_1672,4.207047536486472,Tipo_3_Final,72,DM,LIB_1672
CELL_1673,4.0507658383112535,Tipo_3_Final,0,GM,LIB_1673
CELL_1674,3.279025316714895,Tipo_3_Final,24,DM,LIB_1674
CELL_1675,3.121585387128522,Tipo_3_Final,48,GM,LIB_1675
CELL_1676,0.7267637391835735,Tipo_1_Intermediario_1,72,DM,LIB_1676
CELL_1677,0.16876265840149893,Tipo_0_Inicial,0,GM,LIB_1677
CELL_1678,1.0316099294845993,Tipo_1_Intermediario_1,24,DM,LIB_1678
CELL_1679,0.3811700467333151,Tipo_0_Inicial,48,GM,LIB_1679
CELL_1680,2.374566301954948,Tipo_2_Intermediario_2,72,DM,LIB_1680
CELL_1681,0.8496008524262127,Tipo_1_Intermediario_1,0,GM,LIB_1681
CELL_1682,7.427180604254166,Tipo_3_Final,24,DM,LIB_1682
CELL_1683,2.0487102290722485,Tipo_2_Intermediario_2,48,GM,LIB_1683
CELL_1684,3.4573503508198753,Tipo_3_Final,72,DM,LIB_1684
CELL_1685,0.2843364175331189,Tipo_0_Inicial,0,GM,LIB_1685
CELL_1686,3.961213086672902,Tipo_3_Final,24,DM,LIB_1686
CELL_1687,5.121602897232266,Tipo_3_Final,48,GM,LIB_1687
CELL_1688,1.3352002810964987,Tipo_1_Intermediario_1,72,DM,LIB_1688
CELL_1689,1.8640930996499812,Tipo_2_Intermediario_2,0,GM,LIB_1689
CELL_1690,2.8947214686636755,Tipo_3_Final,24,DM,LIB_1690
CELL_1691,0.38435261690915856,Tipo_0_Inicial,48,GM,LIB_1691
CELL_1692,1.396585096432789,Tipo_2_Intermediario_2,72,DM,LIB_1692
CELL_1693,1.0171996313391356,Tipo_1_Intermediario_1,0,GM,LIB_1693
CELL_1694,0.31652422209052206,Tipo_0_Inicial,24,DM,LIB_1694
CELL_1695,0.916258964913463,Tipo_1_Intermediario_1,48,GM,LIB_1695
CELL_1696,0.14121472540822042,Tipo_0_Inicial,72,DM,LIB_1696
CELL_1697,0.05230175993762529,Tipo_0_Inicial,0,GM,LIB_1697
CELL_1698,0.2904360646571272,Tipo_0_Inicial,24,DM,LIB_1698
CELL_1699,6.599906679954215,Tipo_3_Final,48,GM,LIB_1699
CELL_1700,1.5949255331162457,Tipo_2_Intermediario_2,72,DM,LIB_1700
CELL_1701,6.7523556637682125,Tipo_3_Final,0,GM,LIB_1701
CELL_1702,1.1330215820164997,Tipo_1_Intermediario_1,24,DM,LIB_1702
CELL_1703,0.7473984566614081,Tipo_1_Intermediario_1,48,GM,LIB_1703
CELL_1704,1.4110139495545995,Tipo_2_Intermediario_2,72,DM,LIB_1704
CELL_1705,1.1578937812530967,Tipo_1_Intermediario_1,0,GM,LIB_1705
CELL_1706,0.22334900119678386,Tipo_0_Inicial,24,DM,LIB_1706
CELL_1707,2.0478984087949854,Tipo_2_Intermediario_2,48,GM,LIB_1707
CELL_1708,0.4867899239966613,Tipo_0_Inicial,72,DM,LIB_1708
CELL_1709,1.9330005690115275,Tipo_2_Intermediario_2,0,GM,LIB_1709
CELL_1710,2.1007936786492394,Tipo_2_Intermediario_2,24,DM,LIB_1710
CELL_1711,0.32980790310889285,Tipo_0_Inicial,48,GM,LIB_1711
CELL_1712,0.12662441790106277,Tipo_0_Inicial,72,DM,LIB_1712
CELL_1713,3.0351909864478603,Tipo_3_Final,0,GM,LIB_1713
CELL_1714,1.2316332441827726,Tipo_1_Intermediario_1,24,DM,LIB_1714
CELL_1715,0.11984780020763171,Tipo_0_Inicial,48,GM,LIB_1715
CELL_1716,10.54386395347333,Tipo_3_Final,72,DM,LIB_1716
CELL_1717,0.11903416284884737,Tipo_0_Inicial,0,GM,LIB_1717
CELL_1718,2.3751180270003025,Tipo_2_Intermediario_2,24,DM,LIB_1718
CELL_1719,8.230596155313906,Tipo_3_Final,48,GM,LIB_1719
CELL_1720,0.546717233914294,Tipo_0_Inicial,72,DM,LIB_1720
CELL_1721,0.3068837224671699,Tipo_0_Inicial,0,GM,LIB_1721
CELL_1722,0.2588168120480187,Tipo_0_Inicial,24,DM,LIB_1722
CELL_1723,0.7227294118822196,Tipo_1_Intermediario_1,48,GM,LIB_1723
CELL_1724,0.21304640710312298,Tipo_0_Inicial,72,DM,LIB_1724
CELL_1725,2.3563589398563667,Tipo_2_Intermediario_2,0,GM,LIB_1725
CELL_1726,0.12863292759905418,Tipo_0_Inicial,24,DM,LIB_1726
CELL_1727,1.4243425048692737,Tipo_2_Intermediario_2,48,GM,LIB_1727
CELL_1728,11.42575977359987,Tipo_3_Final,72,DM,LIB_1728
CELL_1729,3.363697553353431,Tipo_3_Final,0,GM,LIB_1729
CELL_1730,1.9101641532397473,Tipo_2_Intermediario_2,24,DM,LIB_1730
CELL_1731,0.7312976661739705,Tipo_1_Intermediario_1,48,GM,LIB_1731
CELL_1732,1.9557782856380472,Tipo_2_Intermediario_2,72,DM,LIB_1732
CELL_1733,1.4974951117590685,Tipo_2_Intermediario_2,0,GM,LIB_1733
CELL_1734,1.1105423226333915,Tipo_1_Intermediario_1,24,DM,LIB_1734
CELL_1735,0.28015785172069024,Tipo_0_Inicial,48,GM,LIB_1735
CELL_1736,4.353742119624095,Tipo_3_Final,72,DM,LIB_1736
CELL_1737,1.1948910595855644,Tipo_1_Intermediario_1,0,GM,LIB_1737
CELL_1738,0.43288836412282716,Tipo_0_Inicial,24,DM,LIB_1738
CELL_1739,0.9169703667658705,Tipo_1_Intermediario_1,48,GM,LIB_1739
CELL_1740,1.069313869240268,Tipo_1_Intermediario_1,72,DM,LIB_1740
CELL_1741,3.5151555021810665,Tipo_3_Final,0,GM,LIB_1741
CELL_1742,2.6456206457185565,Tipo_2_Intermediario_2,24,DM,LIB_1742
CELL_1743,2.9333166523403835,Tipo_3_Final,48,GM,LIB_1743
CELL_1744,0.022185120043067726,Tipo_0_Inicial,72,DM,LIB_1744
CELL_1745,1.0762360528819508,Tipo_1_Intermediario_1,0,GM,LIB_1745
CELL_1746,1.3130294420763213,Tipo_1_Intermediario_1,24,DM,LIB_1746
CELL_1747,0.0387576789328926,Tipo_0_Inicial,48,GM,LIB_1747
CELL_1748,0.6017054080436526,Tipo_1_Intermediario_1,72,DM,LIB_1748
CELL_1749,2.856649363428756,Tipo_3_Final,0,GM,LIB_1749
CELL_1750,0.29493543466777855,Tipo_0_Inicial,24,DM,LIB_1750
CELL_1751,1.5327700905297164,Tipo_2_Intermediario_2,48,GM,LIB_1751
CELL_1752,0.48465751215378755,Tipo_0_Inicial,72,DM,LIB_1752
CELL_1753,0.02438966049755524,Tipo_0_Inicial,0,GM,LIB_1753
CELL_1754,0.5520379237005987,Tipo_0_Inicial,24,DM,LIB_1754
CELL_1755,7.448910046285756,Tipo_3_Final,48,GM,LIB_1755
CELL_1756,3.2343063159230945,Tipo_3_Final,72,DM,LIB_1756
CELL_1757,6.416695100382467,Tipo_3_Final,0,GM,LIB_1757
CELL_1758,1.338291248222336,Tipo_1_Intermediario_1,24,DM,LIB_1758
CELL_1759,0.232474908390385,Tipo_0_Inicial,48,GM,LIB_1759
CELL_1760,1.587966954003389,Tipo_2_Intermediario_2,72,DM,LIB_1760
CELL_1761,1.211655262173857,Tipo_1_Intermediario_1,0,GM,LIB_1761
CELL_1762,3.7203817747996184,Tipo_3_Final,24,DM,LIB_1762
CELL_1763,0.20646463217324765,Tipo_0_Inicial,48,GM,LIB_1763
CELL_1764,1.3398034712596925,Tipo_1_Intermediario_1,72,DM,LIB_1764
CELL_1765,0.3251523674358489,Tipo_0_Inicial,0,GM,LIB_1765
CELL_1766,0.7851251900274089,Tipo_1_Intermediario_1,24,DM,LIB_1766
CELL_1767,2.6739197560495818,Tipo_2_Intermediario_2,48,GM,LIB_1767
CELL_1768,1.2925963865832355,Tipo_1_Intermediario_1,72,DM,LIB_1768
CELL_1769,0.9428517928431852,Tipo_1_Intermediario_1,0,GM,LIB_1769
CELL_1770,1.0033230803171564,Tipo_1_Intermediario_1,24,DM,LIB_1770
CELL_1771,1.2303243218338464,Tipo_1_Intermediario_1,48,GM,LIB_1771
CELL_1772,3.074388403788928,Tipo_3_Final,72,DM,LIB_1772
CELL_1773,4.452817032647493,Tipo_3_Final,0,GM,LIB_1773
CELL_1774,6.2171161260445995,Tipo_3_Final,24,DM,LIB_1774
CELL_1775,3.0920192609113952,Tipo_3_Final,48,GM,LIB_1775
CELL_1776,0.7578612512081025,Tipo_1_Intermediario_1,72,DM,LIB_1776
CELL_1777,2.330367869362041,Tipo_2_Intermediario_2,0,GM,LIB_1777
CELL_1778,1.1510949867297877,Tipo_1_Intermediario_1,24,DM,LIB_1778
CELL_1779,0.5878580804979554,Tipo_1_Intermediario_1,48,GM,LIB_1779
CELL_1780,3.676087452381157,Tipo_3_Final,72,DM,LIB_1780
CELL_1781,0.07836823348751211,Tipo_0_Inicial,0,GM,LIB_1781
CELL_1782,4.640724186080744,Tipo_3_Final,24,DM,LIB_1782
CELL_1783,1.2378518696785592,Tipo_1_Intermediario_1,48,GM,LIB_1783
CELL_1784,2.027815262669115,Tipo_2_Intermediario_2,72,DM,LIB_1784
CELL_1785,2.1538224714325245,Tipo_2_Intermediario_2,0,GM,LIB_1785
CELL_1786,4.509833796118041,Tipo_3_Final,24,DM,LIB_1786
CELL_1787,2.0248857840085424,Tipo_2_Intermediario_2,48,GM,LIB_1787
CELL_1788,1.903491728221744,Tipo_2_Intermediario_2,72,DM,LIB_1788
CELL_1789,0.1379544015638108,Tipo_0_Inicial,0,GM,LIB_1789
CELL_1790,1.4613160839784363,Tipo_2_Intermediario_2,24,DM,LIB_1790
CELL_1791,0.325435547513243,Tipo_0_Inicial,48,GM,LIB_1791
CELL_1792,2.67450383828549,Tipo_2_Intermediario_2,72,DM,LIB_1792
CELL_1793,1.4357894646508567,Tipo_2_Intermediario_2,0,GM,LIB_1793
CELL_1794,2.2802926933430165,Tipo_2_Intermediario_2,24,DM,LIB_1794
CELL_1795,0.0851322388327087,Tipo_0_Inicial,48,GM,LIB_1795
CELL_1796,0.17720786933695706,Tipo_0_Inicial,72,DM,LIB_1796
CELL_1797,2.519840759965853,Tipo_2_Intermediario_2,0,GM,LIB_1797
CELL_1798,0.14962885926925268,Tipo_0_Inicial,24,DM,LIB_1798
CELL_1799,0.14784585373802417,Tipo_0_Inicial,48,GM,LIB_1799
CELL_1800,0.024364760019591942,Tipo_0_Inicial,72,DM,LIB_1800
CELL_1801,6.270052972439578,Tipo_3_Final,0,GM,LIB_1801
CELL_1802,2.6750720860313217,Tipo_2_Intermediario_2,24,DM,LIB_1802
CELL_1803,0.8715952714673983,Tipo_1_Intermediario_1,48,GM,LIB_1803
CELL_1804,0.7034759624601976,Tipo_1_Intermediario_1,72,DM,LIB_1804
CELL_1805,0.8606529013337602,Tipo_1_Intermediario_1,0,GM,LIB_1805
CELL_1806,2.9802323994633007,Tipo_3_Final,24,DM,LIB_1806
CELL_1807,2.1656980352570065,Tipo_2_Intermediario_2,48,GM,LIB_1807
CELL_1808,0.4096143102199993,Tipo_0_Inicial,72,DM,LIB_1808
CELL_1809,0.3825857629100438,Tipo_0_Inicial,0,GM,LIB_1809
CELL_1810,0.20715898238867897,Tipo_0_Inicial,24,DM,LIB_1810
CELL_1811,2.1594008200670256,Tipo_2_Intermediario_2,48,GM,LIB_1811
CELL_1812,2.8910075984474317,Tipo_3_Final,72,DM,LIB_1812
CELL_1813,0.6158958991071806,Tipo_1_Intermediario_1,0,GM,LIB_1813
CELL_1814,0.042334836903230255,Tipo_0_Inicial,24,DM,LIB_1814
CELL_1815,0.1714898149138722,Tipo_0_Inicial,48,GM,LIB_1815
CELL_1816,6.875310005674686,Tipo_3_Final,72,DM,LIB_1816
CELL_1817,0.7003771306072507,Tipo_1_Intermediario_1,0,GM,LIB_1817
CELL_1818,2.9326080866080404,Tipo_3_Final,24,DM,LIB_1818
CELL_1819,1.959865010976076,Tipo_2_Intermediario_2,48,GM,LIB_1819
CELL_1820,0.9623383116586516,Tipo_1_Intermediario_1,72,DM,LIB_1820
CELL_1821,0.46055603791180705,Tipo_0_Inicial,0,GM,LIB_1821
CELL_1822,0.2588201781142023,Tipo_0_Inicial,24,DM,LIB_1822
CELL_1823,1.909091256958961,Tipo_2_Intermediario_2,48,GM,LIB_1823
CELL_1824,2.9800571166818353,Tipo_3_Final,72,DM,LIB_1824
CELL_1825,2.065111267127418,Tipo_2_Intermediario_2,0,GM,LIB_1825
CELL_1826,1.5113312553729448,Tipo_2_Intermediario_2,24,DM,LIB_1826
CELL_1827,0.08571317461821808,Tipo_0_Inicial,48,GM,LIB_1827
CELL_1828,6.914823059507108,Tipo_3_Final,72,DM,LIB_1828
CELL_1829,3.20605889768872,Tipo_3_Final,0,GM,LIB_1829
CELL_1830,0.6929458572752945,Tipo_1_Intermediario_1,24,DM,LIB_1830
CELL_1831,7.821081145434436,Tipo_3_Final,48,GM,LIB_1831
CELL_1832,1.84201160893896,Tipo_2_Intermediario_2,72,DM,LIB_1832
CELL_1833,1.7465710040897007,Tipo_2_Intermediario_2,0,GM,LIB_1833
CELL_1834,2.757233256410029,Tipo_3_Final,24,DM,LIB_1834
CELL_1835,3.3401790676877536,Tipo_3_Final,48,GM,LIB_1835
CELL_1836,2.137011781496099,Tipo_2_Intermediario_2,72,DM,LIB_1836
CELL_1837,0.2741513239607699,Tipo_0_Inicial,0,GM,LIB_1837
CELL_1838,0.8257877846310165,Tipo_1_Intermediario_1,24,DM,LIB_1838
CELL_1839,5.2645030128484125,Tipo_3_Final,48,GM,LIB_1839
CELL_1840,0.5087927757418879,Tipo_0_Inicial,72,DM,LIB_1840
CELL_1841,0.9309622188253593,Tipo_1_Intermediario_1,0,GM,LIB_1841
CELL_1842,1.131538453437462,Tipo_1_Intermediario_1,24,DM,LIB_1842
CELL_1843,1.157513081846666,Tipo_1_Intermediario_1,48,GM,LIB_1843
CELL_1844,1.8983489611044637,Tipo_2_Intermediario_2,72,DM,LIB_1844
CELL_1845,5.7320707675603915,Tipo_3_Final,0,GM,LIB_1845
CELL_1846,0.5506974485483729,Tipo_0_Inicial,24,DM,LIB_1846
CELL_1847,0.2590818760099047,Tipo_0_Inicial,48,GM,LIB_1847
CELL_1848,0.43997330378772953,Tipo_0_Inicial,72,DM,LIB_1848
CELL_1849,4.359406162201104,Tipo_3_Final,0,GM,LIB_1849
CELL_1850,2.0758481621524556,Tipo_2_Intermediario_2,24,DM,LIB_1850
CELL_1851,0.6734835557580368,Tipo_1_Intermediario_1,48,GM,LIB_1851
CELL_1852,3.385062375549441,Tipo_3_Final,72,DM,LIB_1852
CELL_1853,3.951893478399391,Tipo_3_Final,0,GM,LIB_1853
CELL_1854,3.748296255962151,Tipo_3_Final,24,DM,LIB_1854
CELL_1855,5.024799086548464,Tipo_3_Final,48,GM,LIB_1855
CELL_1856,0.5813491448292308,Tipo_1_Intermediario_1,72,DM,LIB_1856
CELL_1857,2.813336441646111,Tipo_3_Final,0,GM,LIB_1857
CELL_1858,1.2343714157042285,Tipo_1_Intermediario_1,24,DM,LIB_1858
CELL_1859,3.6903021741469035,Tipo_3_Final,48,GM,LIB_1859
CELL_1860,2.6075176038695136,Tipo_2_Intermediario_2,72,DM,LIB_1860
CELL_1861,2.9962175077311857,Tipo_3_Final,0,GM,LIB_1861
CELL_1862,2.1351683813684184,Tipo_2_Intermediario_2,24,DM,LIB_1862
CELL_1863,0.39064039524789174,Tipo_0_Inicial,48,GM,LIB_1863
CELL_1864,1.5750340483844092,Tipo_2_Intermediario_2,72,DM,LIB_1864
CELL_1865,8.35585319003389,Tipo_3_Final,0,GM,LIB_1865
CELL_1866,5.541598776014865,Tipo_3_Final,24,DM,LIB_1866
CELL_1867,0.08826689223517215,Tipo_0_Inicial,48,GM,LIB_1867
CELL_1868,0.36020360230150983,Tipo_0_Inicial,72,DM,LIB_1868
CELL_1869,0.2825022803053705,Tipo_0_Inicial,0,GM,LIB_1869
CELL_1870,2.589107708120774,Tipo_2_Intermediario_2,24,DM,LIB_1870
CELL_1871,3.4051395613916924,Tipo_3_Final,48,GM,LIB_1871
CELL_1872,0.48035401670010575,Tipo_0_Inicial,72,DM,LIB_1872
CELL_1873,1.409843227679058,Tipo_2_Intermediario_2,0,GM,LIB_1873
CELL_1874,3.6739701409556074,Tipo_3_Final,24,DM,LIB_1874
CELL_1875,2.639527237294353,Tipo_2_Intermediario_2,48,GM,LIB_1875
CELL_1876,1.56280828990759,Tipo_2_Intermediario_2,72,DM,LIB_1876
CELL_1877,1.7848930091400645,Tipo_2_Intermediario_2,0,GM,LIB_1877
CELL_1878,1.420019300136812,Tipo_2_Intermediario_2,24,DM,LIB_1878
CELL_1879,0.706357700003241,Tipo_1_Intermediario_1,48,GM,LIB_1879
CELL_1880,1.664919614936311,Tipo_2_Intermediario_2,72,DM,LIB_1880
CELL_1881,2.335187262193625,Tipo_2_Intermediario_2,0,GM,LIB_1881
CELL_1882,4.132228150214905,Tipo_3_Final,24,DM,LIB_1882
CELL_1883,2.022804309749709,Tipo_2_Intermediario_2,48,GM,LIB_1883
CELL_1884,2.8636007591710517,Tipo_3_Final,72,DM,LIB_1884
CELL_1885,0.3488773409782476,Tipo_0_Inicial,0,GM,LIB_1885
CELL_1886,1.238149037332752,Tipo_1_Intermediario_1,24,DM,LIB_1886
CELL_1887,0.018750864328912313,Tipo_0_Inicial,48,GM,LIB_1887
CELL_1888,0.5665273347157338,Tipo_1_Intermediario_1,72,DM,LIB_1888
CELL_1889,2.5926273712225716,Tipo_2_Intermediario_2,0,GM,LIB_1889
CELL_1890,9.609670881772278,Tipo_3_Final,24,DM,LIB_1890
CELL_1891,0.20889541942218554,Tipo_0_Inicial,48,GM,LIB_1891
CELL_1892,1.0266385134428386,Tipo_1_Intermediario_1,72,DM,LIB_1892
CELL_1893,3.2195856378034966,Tipo_3_Final,0,GM,LIB_1893
CELL_1894,0.4564017225231275,Tipo_0_Inicial,24,DM,LIB_1894
CELL_1895,1.6197438246952314,Tipo_2_Intermediario_2,48,GM,LIB_1895
CELL_1896,2.641547365136271,Tipo_2_Intermediario_2,72,DM,LIB_1896
CELL_1897,1.9141496743295314,Tipo_2_Intermediario_2,0,GM,LIB_1897
CELL_1898,0.4165708012669001,Tipo_0_Inicial,24,DM,LIB_1898
CELL_1899,0.8782027410459814,Tipo_1_Intermediario_1,48,GM,LIB_1899
CELL_1900,3.063026749787975,Tipo_3_Final,72,DM,LIB_1900
CELL_1901,1.615888670392353,Tipo_2_Intermediario_2,0,GM,LIB_1901
CELL_1902,0.010486671668489952,Tipo_0_Inicial,24,DM,LIB_1902
CELL_1903,2.8625061336552475,Tipo_3_Final,48,GM,LIB_1903
CELL_1904,0.07189975462310841,Tipo_0_Inicial,72,DM,LIB_1904
CELL_1905,2.738746922706088,Tipo_3_Final,0,GM,LIB_1905
CELL_1906,0.45249813730374433,Tipo_0_Inicial,24,DM,LIB_1906
CELL_1907,6.343673439119572,Tipo_3_Final,48,GM,LIB_1907
CELL_1908,0.9175442825792067,Tipo_1_Intermediario_1,72,DM,LIB_1908
CELL_1909,0.7918166886067127,Tipo_1_Intermediario_1,0,GM,LIB_1909
CELL_1910,0.3224232166702378,Tipo_0_Inicial,24,DM,LIB_1910
CELL_1911,0.7294263726977145,Tipo_1_Intermediario_1,48,GM,LIB_1911
CELL_1912,4.185471224353278,Tipo_3_Final,72,DM,LIB_1912
CELL_1913,11.217492461418113,Tipo_3_Final,0,GM,LIB_1913
CELL_1914,0.9187115365375602,Tipo_1_Intermediario_1,24,DM,LIB_1914
CELL_1915,1.190628121020739,Tipo_1_Intermediario_1,48,GM,LIB_1915
CELL_1916,2.5607787424898194,Tipo_2_Intermediario_2,72,DM,LIB_1916
CELL_1917,4.346551358926028,Tipo_3_Final,0,GM,LIB_1917
CELL_1918,1.7981020573572335,Tipo_2_Intermediario_2,24,DM,LIB_1918
CELL_1919,0.9936011989118629,Tipo_1_Intermediario_1,48,GM,LIB_1919
CELL_1920,1.0641728863006745,Tipo_1_Intermediario_1,72,DM,LIB_1920
CELL_1921,2.3789445375116887,Tipo_2_Intermediario_2,0,GM,LIB_1921
CELL_1922,0.00644690670446925,Tipo_0_Inicial,24,DM,LIB_1922
CELL_1923,1.9330078377851705,Tipo_2_Intermediario_2,48,GM,LIB_1923
CELL_1924,0.8785392234594991,Tipo_1_Intermediario_1,72,DM,LIB_1924
CELL_1925,3.1616749762215917,Tipo_3_Final,0,GM,LIB_1925
CELL_1926,0.19520501797971207,Tipo_0_Inicial,24,DM,LIB_1926
CELL_1927,1.7744459787556734,Tipo_2_Intermediario_2,48,GM,LIB_1927
CELL_1928,1.3115983237872229,Tipo_1_Intermediario_1,72,DM,LIB_1928
CELL_1929,2.0562639929492894,Tipo_2_Intermediario_2,0,GM,LIB_1929
CELL_1930,0.13410435702136372,Tipo_0_Inicial,24,DM,LIB_1930
CELL_1931,1.7349239341762885,Tipo_2_Intermediario_2,48,GM,LIB_1931
CELL_1932,1.6487206412057611,Tipo_2_Intermediario_2,72,DM,LIB_1932
CELL_1933,1.644963786201368,Tipo_2_Intermediario_2,0,GM,LIB_1933
CELL_1934,1.8500962654148234,Tipo_2_Intermediario_2,24,DM,LIB_1934
CELL_1935,2.256914115647508,Tipo_2_Intermediario_2,48,GM,LIB_1935
CELL_1936,3.2693986202319856,Tipo_3_Final,72,DM,LIB_1936
CELL_1937,0.6289303722524986,Tipo_1_Intermediario_1,0,GM,LIB_1937
CELL_1938,3.486503377622462,Tipo_3_Final,24,DM,LIB_1938
CELL_1939,1.379329232519219,Tipo_1_Intermediario_1,48,GM,LIB_1939
CELL_1940,0.16037837492673826,Tipo_0_Inicial,72,DM,LIB_1940
CELL_1941,0.12067005215011521,Tipo_0_Inicial,0,GM,LIB_1941
CELL_1942,0.8136470167205098,Tipo_1_Intermediario_1,24,DM,LIB_1942
CELL_1943,3.0732763787940165,Tipo_3_Final,48,GM,LIB_1943
CELL_1944,2.4598187680415684,Tipo_2_Intermediario_2,72,DM,LIB_1944
CELL_1945,3.1081479929471953,Tipo_3_Final,0,GM,LIB_1945
CELL_1946,1.4565916664303762,Tipo_2_Intermediario_2,24,DM,LIB_1946
CELL_1947,1.1603478237958065,Tipo_1_Intermediario_1,48,GM,LIB_1947
CELL_1948,0.3190527684537657,Tipo_0_Inicial,72,DM,LIB_1948
